index,Location,Year,Date,Event,Round,Stage,Heat,Athlete,Country,Age,Final_Rank,Rank,Time,Avg Speed,Initial_CSE,Final_CSE,Mu,Sigma,ExpectedRank,RatingChange
1051,Glasgow,2022,2022-04-24,NC,2,QF,1,WAMMES_Nick,CAN,22.523287671232875,8.0,2.0,10.439,69.20415224913495,Holder,Holder,Holder,Holder,Holder,Holder
1052,Glasgow,2022,2022-04-24,NC,2,QF,2,PAUL_Nicholas,TTO,23.6,4.0,1.0,10.367,70.05935584314489,Holder,Holder,Holder,Holder,Holder,Holder
1053,Glasgow,2022,2022-04-24,NC,2,QF,2,TJON_EN_FA_Jair,SUR,28.53150684931507,7.0,2.0,10.418000000000001,69.0978886756238,Holder,Holder,Holder,Holder,Holder,Holder
1054,Glasgow,2022,2022-04-24,NC,2,QF,3,RICHARDSON_Matthew,AUS,23.035616438356165,2.0,2.0,10.131,60.64179230186137,Holder,Holder,Holder,Holder,Holder,Holder
1055,Glasgow,2022,2022-04-24,NC,2,QF,3,CARLIN_Jack,GBR,25.019178082191782,5.0,1.0,10.051,50.83309799491669,Holder,Holder,Holder,Holder,Holder,Holder
1056,Glasgow,2022,2022-04-24,NC,2,QF,4,VIGIER_Sebastien,FRA,,3.0,1.0,10.312,71.94244604316548,Holder,Holder,Holder,Holder,Holder,Holder
1057,Glasgow,2022,2022-04-24,NC,2,QF,4,CORNISH_Thomas,AUS,22.202739726027396,6.0,2.0,10.343,67.56756756756758,Holder,Holder,Holder,Holder,Holder,Holder
1054,Glasgow,2022,2022-04-24,NC,3,QF,3,RICHARDSON_Matthew,AUS,23.035616438356165,2.0,1.0,10.73,60.64179230186137,Holder,Holder,Holder,Holder,Holder,Holder
1055,Glasgow,2022,2022-04-24,NC,3,QF,3,CARLIN_Jack,GBR,25.019178082191782,5.0,2.0,10.737,50.83309799491669,Holder,Holder,Holder,Holder,Holder,Holder
1058,Glasgow,2022,2022-04-24,NC,1,SF,1,LAVREYSEN_Harrie,NED,25.12876712328767,1.0,1.0,10.254,70.21650087770627,Holder,Holder,Holder,Holder,Holder,Holder
1059,Glasgow,2022,2022-04-24,NC,1,SF,1,VIGIER_Sebastien,FRA,,3.0,2.0,10.344,69.60556844547564,Holder,Holder,Holder,Holder,Holder,Holder
1060,Glasgow,2022,2022-04-24,NC,1,SF,2,RICHARDSON_Matthew,AUS,23.035616438356165,2.0,2.0,,,Holder,Holder,Holder,Holder,Holder,Holder
1061,Glasgow,2022,2022-04-24,NC,1,SF,2,PAUL_Nicholas,TTO,23.6,4.0,1.0,9.915,72.61724659606658,Holder,Holder,Holder,Holder,Holder,Holder
1058,Glasgow,2022,2022-04-24,NC,2,SF,1,LAVREYSEN_Harrie,NED,25.12876712328767,1.0,1.0,10.106,70.21650087770627,Holder,Holder,Holder,Holder,Holder,Holder
1059,Glasgow,2022,2022-04-24,NC,2,SF,1,VIGIER_Sebastien,FRA,,3.0,2.0,10.17,69.60556844547564,Holder,Holder,Holder,Holder,Holder,Holder
1060,Glasgow,2022,2022-04-24,NC,2,SF,2,RICHARDSON_Matthew,AUS,23.035616438356165,2.0,1.0,,,Holder,Holder,Holder,Holder,Holder,Holder
1061,Glasgow,2022,2022-04-24,NC,2,SF,2,PAUL_Nicholas,TTO,23.6,4.0,2.0,DNS,72.61724659606658,Holder,Holder,Holder,Holder,Holder,Holder
1062,Glasgow,2022,2022-04-24,NC,1,F,G,LAVREYSEN_Harrie,NED,25.12876712328767,1.0,1.0,10.083,71.40731925022315,Holder,Holder,Holder,Holder,Holder,Holder
1063,Glasgow,2022,2022-04-24,NC,1,F,G,RICHARDSON_Matthew,AUS,23.035616438356165,2.0,2.0,10.183,70.7060787587155,Holder,Holder,Holder,Holder,Holder,Holder
1064,Glasgow,2022,2022-04-24,NC,1,F,B,VIGIER_Sebastien,FRA,,3.0,1.0,,,Holder,Holder,Holder,Holder,Holder,Holder
1065,Glasgow,2022,2022-04-24,NC,1,F,B,PAUL_Nicholas,TTO,23.6,4.0,2.0,DNS,,Holder,Holder,Holder,Holder,Holder,Holder
1062,Glasgow,2022,2022-04-24,NC,2,F,G,LAVREYSEN_Harrie,NED,25.12876712328767,1.0,1.0,10.13,71.40731925022315,Holder,Holder,Holder,Holder,Holder,Holder
1063,Glasgow,2022,2022-04-24,NC,2,F,G,RICHARDSON_Matthew,AUS,23.035616438356165,2.0,2.0,10.377,70.7060787587155,Holder,Holder,Holder,Holder,Holder,Holder
1066,Milton,2022,2022-05-15,NC,1,R16,1,SZALONTAY_Sándor,HUN,31.887671232876713,9.0,1.0,10.107,71.23775601068567,Holder,Holder,Holder,Holder,Holder,Holder
1067,Milton,2022,2022-05-15,NC,1,R16,1,SPIES_Jean,RSA,32.484931506849314,28.0,2.0,10.991,65.50814302611228,Holder,Holder,Holder,Holder,Holder,Holder
1068,Milton,2022,2022-05-15,NC,1,R16,2,WAMMES_Nick,CAN,22.58082191780822,10.0,1.0,10.166,70.82431634861302,Holder,Holder,Holder,Holder,Holder,Holder
1069,Milton,2022,2022-05-15,NC,1,R16,2,BROWNE_Kwesi,TTO,28.304109589041097,27.0,2.0,10.819,66.54958868656992,Holder,Holder,Holder,Holder,Holder,Holder
1070,Milton,2022,2022-05-15,NC,1,R16,3,DODYK_Ryan,CAN,25.46027397260274,11.0,1.0,10.659,67.54855052068675,Holder,Holder,Holder,Holder,Holder,Holder
1071,Milton,2022,2022-05-15,NC,1,R16,3,PERALTA_Juan,ESP,32.016438356164386,26.0,2.0,10.850000000000001,66.35944700460828,Holder,Holder,Holder,Holder,Holder,Holder
1072,Milton,2022,2022-05-15,NC,1,R16,4,TRUMAN_Joseph,TIN,25.263013698630136,12.0,1.0,10.317,69.78772899098576,Holder,Holder,Holder,Holder,Holder,Holder
1073,Milton,2022,2022-05-15,NC,1,R16,4,TOPINKA_Dominik,CZE,28.80821917808219,25.0,2.0,10.456,68.85998469778119,Holder,Holder,Holder,Holder,Holder,Holder
1074,Milton,2022,2022-05-15,NC,1,R16,5,LIGTLEE_Sam,BCC,24.438356164383563,6.0,1.0,10.256,70.20280811232449,Holder,Holder,Holder,Holder,Holder,Holder
1075,Milton,2022,2022-05-15,NC,1,R16,5,MARTINEZ_CHORRO_Alejandro,ESP,23.980821917808218,24.0,2.0,10.449,68.90611541774332,Holder,Holder,Holder,Holder,Holder,Holder
1076,Milton,2022,2022-05-15,NC,1,R16,6,HOOGLAND_Jeffrey,NED,29.183561643835617,2.0,1.0,10.024,71.82761372705508,Holder,Holder,Holder,Holder,Holder,Holder
1077,Milton,2022,2022-05-15,NC,1,R16,6,RAMIREZ_MORALES_Santiago,COL,27.838356164383562,23.0,2.0,10.354,69.53834266949971,Holder,Holder,Holder,Holder,Holder,Holder
1078,Milton,2022,2022-05-15,NC,1,R16,7,YAMASAKI_Kento,RKD,29.427397260273974,7.0,1.0,10.313,69.81479685833413,Holder,Holder,Holder,Holder,Holder,Holder
1079,Milton,2022,2022-05-15,NC,1,R16,7,ROCHNA_Daniel,POL,22.723287671232878,22.0,2.0,10.325000000000001,69.73365617433413,Holder,Holder,Holder,Holder,Holder,Holder
1080,Milton,2022,2022-05-15,NC,1,R16,8,OBARA_Yuta,JPN,26.224657534246575,8.0,1.0,10.042,71.69886476797451,Holder,Holder,Holder,Holder,Holder,Holder
1081,Milton,2022,2022-05-15,NC,1,R16,8,TERASAKI_Kohei,RKD,28.378082191780823,21.0,2.0,10.047,71.66318303971335,Holder,Holder,Holder,Holder,Holder,Holder
1082,Milton,2022,2022-05-15,NC,1,R16,9,YAN_Weiming,CHN,24.18082191780822,13.0,1.0,10.14,71.00591715976331,Holder,Holder,Holder,Holder,Holder,Holder
1083,Milton,2022,2022-05-15,NC,1,R16,9,ZHOU_Yu,CHN,23.372602739726027,20.0,2.0,10.329,69.70665117629973,Holder,Holder,Holder,Holder,Holder,Holder
1084,Milton,2022,2022-05-15,NC,1,R16,10,TURNBULL_Hamish,GBR,22.854794520547944,16.0,1.0,10.427,69.0515009110962,Holder,Holder,Holder,Holder,Holder,Holder
1085,Milton,2022,2022-05-15,NC,1,R16,10,LENDEL_Vasilijus,LTU,27.117808219178084,17.0,2.0,10.44,68.96551724137932,Holder,Holder,Holder,Holder,Holder,Holder
1086,Milton,2022,2022-05-15,NC,1,R16,11,QUINTERO_CHAVARRO_Kevin_Santiago,COL,23.561643835616437,14.0,1.0,10.336,69.6594427244582,Holder,Holder,Holder,Holder,Holder,Holder
1087,Milton,2022,2022-05-15,NC,1,R16,11,van_LOON_Tijmen,BCC,21.167123287671235,19.0,2.0,10.412,69.15097963887821,Holder,Holder,Holder,Holder,Holder,Holder
1088,Milton,2022,2022-05-15,NC,1,R16,12,ČECHMAN_Martin,CZE,23.583561643835615,15.0,1.0,10.422,69.08462867012089,Holder,Holder,Holder,Holder,Holder,Holder
1089,Milton,2022,2022-05-15,NC,1,R16,12,BÖTTICHER_Stefan,GER,30.304109589041097,18.0,2.0,10.523000000000001,68.42155278912857,Holder,Holder,Holder,Holder,Holder,Holder
1090,Milton,2022,2022-05-15,NC,1,R8,1,RICHARDSON_Matthew,AUS,23.09315068493151,1.0,1.0,10.494,68.61063464837049,Holder,Holder,Holder,Holder,Holder,Holder
1091,Milton,2022,2022-05-15,NC,1,R8,1,ČECHMAN_Martin,CZE,23.583561643835615,15.0,2.0,12.221,58.91498240733164,Holder,Holder,Holder,Holder,Holder,Holder
1092,Milton,2022,2022-05-15,NC,1,R8,2,GLAETZER_Matthew,AUS,29.742465753424657,5.0,1.0,9.994,72.04322593556134,Holder,Holder,Holder,Holder,Holder,Holder
1093,Milton,2022,2022-05-15,NC,1,R8,2,QUINTERO_CHAVARRO_Kevin_Santiago,COL,23.561643835616437,14.0,2.0,10.188,70.67137809187278,Holder,Holder,Holder,Holder,Holder,Holder
1094,Milton,2022,2022-05-15,NC,1,R8,3,RUDYK_Mateusz,POL,26.838356164383562,4.0,1.0,10.147,70.95693308367005,Holder,Holder,Holder,Holder,Holder,Holder
1095,Milton,2022,2022-05-15,NC,1,R8,3,TURNBULL_Hamish,GBR,22.854794520547944,16.0,2.0,10.196,70.61592781482935,Holder,Holder,Holder,Holder,Holder,Holder
1096,Milton,2022,2022-05-15,NC,1,R8,4,CARLIN_Jack,TIN,25.076712328767123,3.0,1.0,10.172,70.78254030672434,Holder,Holder,Holder,Holder,Holder,Holder
1097,Milton,2022,2022-05-15,NC,1,R8,4,YAN_Weiming,CHN,24.18082191780822,13.0,2.0,10.215,70.48458149779736,Holder,Holder,Holder,Holder,Holder,Holder
1098,Milton,2022,2022-05-15,NC,1,R8,5,OBARA_Yuta,JPN,26.224657534246575,8.0,1.0,10.121,71.13921549254026,Holder,Holder,Holder,Holder,Holder,Holder
1099,Milton,2022,2022-05-15,NC,1,R8,5,SZALONTAY_Sándor,HUN,31.887671232876713,9.0,2.0,10.232000000000001,70.36747458952306,Holder,Holder,Holder,Holder,Holder,Holder
1100,Milton,2022,2022-05-15,NC,1,R8,6,YAMASAKI_Kento,RKD,29.427397260273974,7.0,1.0,10.147,70.95693308367005,Holder,Holder,Holder,Holder,Holder,Holder
1101,Milton,2022,2022-05-15,NC,1,R8,6,WAMMES_Nick,CAN,22.58082191780822,10.0,2.0,10.296,69.93006993006993,Holder,Holder,Holder,Holder,Holder,Holder
1102,Milton,2022,2022-05-15,NC,1,R8,7,HOOGLAND_Jeffrey,NED,29.183561643835617,2.0,1.0,10.884,66.1521499448732,Holder,Holder,Holder,Holder,Holder,Holder
1103,Milton,2022,2022-05-15,NC,1,R8,7,DODYK_Ryan,CAN,25.46027397260274,11.0,2.0,11.295,63.745019920318725,Holder,Holder,Holder,Holder,Holder,Holder
1104,Milton,2022,2022-05-15,NC,1,R8,8,LIGTLEE_Sam,BCC,24.438356164383563,6.0,1.0,10.034,71.75602949970101,Holder,Holder,Holder,Holder,Holder,Holder
1105,Milton,2022,2022-05-15,NC,1,R8,8,TRUMAN_Joseph,TIN,25.263013698630136,12.0,2.0,10.086,71.38607971445568,Holder,Holder,Holder,Holder,Holder,Holder
1106,Milton,2022,2022-05-15,NC,1,QF,1,RICHARDSON_Matthew,AUS,23.09315068493151,1.0,1.0,10.629,67.73920406435225,Holder,Holder,Holder,Holder,Holder,Holder
1107,Milton,2022,2022-05-15,NC,1,QF,1,LIGTLEE_Sam,BCC,24.438356164383563,6.0,2.0,11.482999999999999,62.70138465557782,Holder,Holder,Holder,Holder,Holder,Holder
1108,Milton,2022,2022-05-15,NC,1,QF,2,HOOGLAND_Jeffrey,NED,29.183561643835617,2.0,2.0,10.046000000000001,71.67031654389807,Holder,Holder,Holder,Holder,Holder,Holder
1109,Milton,2022,2022-05-15,NC,1,QF,2,GLAETZER_Matthew,AUS,29.742465753424657,5.0,1.0,9.983,72.12260843433837,Holder,Holder,Holder,Holder,Holder,Holder
1110,Milton,2022,2022-05-15,NC,1,QF,3,RUDYK_Mateusz,POL,26.838356164383562,4.0,1.0,10.095,71.32243684992571,Holder,Holder,Holder,Holder,Holder,Holder
1111,Milton,2022,2022-05-15,NC,1,QF,3,YAMASAKI_Kento,RKD,29.427397260273974,7.0,2.0,10.217,70.47078398747186,Holder,Holder,Holder,Holder,Holder,Holder
1112,Milton,2022,2022-05-15,NC,1,QF,4,CARLIN_Jack,TIN,25.076712328767123,3.0,1.0,10.257,70.1959637320854,Holder,Holder,Holder,Holder,Holder,Holder
1113,Milton,2022,2022-05-15,NC,1,QF,4,OBARA_Yuta,JPN,26.224657534246575,8.0,2.0,10.283999999999999,70.01166861143524,Holder,Holder,Holder,Holder,Holder,Holder
1106,Milton,2022,2022-05-15,NC,2,QF,1,RICHARDSON_Matthew,AUS,23.09315068493151,1.0,1.0,10.114,67.73920406435225,Holder,Holder,Holder,Holder,Holder,Holder
1107,Milton,2022,2022-05-15,NC,2,QF,1,LIGTLEE_Sam,BCC,24.438356164383563,6.0,2.0,10.209000000000001,62.70138465557782,Holder,Holder,Holder,Holder,Holder,Holder
1108,Milton,2022,2022-05-15,NC,2,QF,2,HOOGLAND_Jeffrey,NED,29.183561643835617,2.0,1.0,9.919,71.67031654389807,Holder,Holder,Holder,Holder,Holder,Holder
1109,Milton,2022,2022-05-15,NC,2,QF,2,GLAETZER_Matthew,AUS,29.742465753424657,5.0,2.0,9.938,72.12260843433837,Holder,Holder,Holder,Holder,Holder,Holder
1110,Milton,2022,2022-05-15,NC,2,QF,3,RUDYK_Mateusz,POL,26.838356164383562,4.0,1.0,10.26,71.32243684992571,Holder,Holder,Holder,Holder,Holder,Holder
1111,Milton,2022,2022-05-15,NC,2,QF,3,YAMASAKI_Kento,RKD,29.427397260273974,7.0,2.0,10.315999999999999,70.47078398747186,Holder,Holder,Holder,Holder,Holder,Holder
1112,Milton,2022,2022-05-15,NC,2,QF,4,CARLIN_Jack,TIN,25.076712328767123,3.0,1.0,10.284,70.1959637320854,Holder,Holder,Holder,Holder,Holder,Holder
1113,Milton,2022,2022-05-15,NC,2,QF,4,OBARA_Yuta,JPN,26.224657534246575,8.0,2.0,10.433,70.01166861143524,Holder,Holder,Holder,Holder,Holder,Holder
1108,Milton,2022,2022-05-15,NC,3,QF,2,HOOGLAND_Jeffrey,NED,29.183561643835617,2.0,1.0,10.135,71.67031654389807,Holder,Holder,Holder,Holder,Holder,Holder
1109,Milton,2022,2022-05-15,NC,3,QF,2,GLAETZER_Matthew,AUS,29.742465753424657,5.0,2.0,11.436,72.12260843433837,Holder,Holder,Holder,Holder,Holder,Holder
1114,Milton,2022,2022-05-15,NC,1,SF,1,RICHARDSON_Matthew,AUS,23.09315068493151,1.0,1.0,9.869,72.95571993109738,Holder,Holder,Holder,Holder,Holder,Holder
1115,Milton,2022,2022-05-15,NC,1,SF,1,CARLIN_Jack,TIN,25.076712328767123,3.0,2.0,10.155,70.90103397341211,Holder,Holder,Holder,Holder,Holder,Holder
1116,Milton,2022,2022-05-15,NC,1,SF,2,HOOGLAND_Jeffrey,NED,29.183561643835617,2.0,2.0,10.214,70.49148227922458,Holder,Holder,Holder,Holder,Holder,Holder
1117,Milton,2022,2022-05-15,NC,1,SF,2,RUDYK_Mateusz,POL,26.838356164383562,4.0,1.0,10.122,71.13218731475993,Holder,Holder,Holder,Holder,Holder,Holder
1114,Milton,2022,2022-05-15,NC,2,SF,1,RICHARDSON_Matthew,AUS,23.09315068493151,1.0,1.0,9.83,72.95571993109738,Holder,Holder,Holder,Holder,Holder,Holder
1115,Milton,2022,2022-05-15,NC,2,SF,1,CARLIN_Jack,TIN,25.076712328767123,3.0,2.0,10.01,70.90103397341211,Holder,Holder,Holder,Holder,Holder,Holder
1116,Milton,2022,2022-05-15,NC,2,SF,2,HOOGLAND_Jeffrey,NED,29.183561643835617,2.0,1.0,10.184,70.49148227922458,Holder,Holder,Holder,Holder,Holder,Holder
1117,Milton,2022,2022-05-15,NC,2,SF,2,RUDYK_Mateusz,POL,26.838356164383562,4.0,2.0,10.199,71.13218731475993,Holder,Holder,Holder,Holder,Holder,Holder
1116,Milton,2022,2022-05-15,NC,3,SF,2,HOOGLAND_Jeffrey,NED,29.183561643835617,2.0,1.0,10.331,70.49148227922458,Holder,Holder,Holder,Holder,Holder,Holder
1117,Milton,2022,2022-05-15,NC,3,SF,2,RUDYK_Mateusz,POL,26.838356164383562,4.0,2.0,10.695,71.13218731475993,Holder,Holder,Holder,Holder,Holder,Holder
1118,Milton,2022,2022-05-15,NC,1,F,G,RICHARDSON_Matthew,AUS,23.09315068493151,1.0,1.0,9.956,72.31820008035356,Holder,Holder,Holder,Holder,Holder,Holder
1119,Milton,2022,2022-05-15,NC,1,F,G,HOOGLAND_Jeffrey,NED,29.183561643835617,2.0,2.0,10.161999999999999,70.85219444991144,Holder,Holder,Holder,Holder,Holder,Holder
1120,Milton,2022,2022-05-15,NC,1,F,B,CARLIN_Jack,TIN,25.076712328767123,3.0,1.0,10.285,70.00486144871172,Holder,Holder,Holder,Holder,Holder,Holder
1121,Milton,2022,2022-05-15,NC,1,F,B,RUDYK_Mateusz,POL,26.838356164383562,4.0,2.0,10.49,68.6367969494757,Holder,Holder,Holder,Holder,Holder,Holder
1118,Milton,2022,2022-05-15,NC,2,F,G,RICHARDSON_Matthew,AUS,23.09315068493151,1.0,1.0,9.945,72.31820008035356,Holder,Holder,Holder,Holder,Holder,Holder
1119,Milton,2022,2022-05-15,NC,2,F,G,HOOGLAND_Jeffrey,NED,29.183561643835617,2.0,2.0,15.193999999999999,70.85219444991144,Holder,Holder,Holder,Holder,Holder,Holder
1120,Milton,2022,2022-05-15,NC,2,F,B,CARLIN_Jack,TIN,25.076712328767123,3.0,1.0,10.315,70.00486144871172,Holder,Holder,Holder,Holder,Holder,Holder
1121,Milton,2022,2022-05-15,NC,2,F,B,RUDYK_Mateusz,POL,26.838356164383562,4.0,2.0,10.458,68.6367969494757,Holder,Holder,Holder,Holder,Holder,Holder
1122,Cali,2022,2022-07-10,NC,1,R16,1,DÖRNBACH_Maximilian,GER,,5.0,1.0,10.246,70.27132539527621,Holder,Holder,Holder,Holder,Holder,Holder
1123,Cali,2022,2022-07-10,NC,1,R16,1,VERDUGO_OSUNA_Edgar,MEX,,28.0,2.0,10.397,69.25074540732903,Holder,Holder,Holder,Holder,Holder,Holder
1124,Cali,2022,2022-07-10,NC,1,R16,2,TJON_EN_FA_Jaïr,SUR,,9.0,1.0,10.554,68.22057987492893,Holder,Holder,Holder,Holder,Holder,Holder
1125,Cali,2022,2022-07-10,NC,1,R16,2,JONAUSKAS_Svaj?nas,LTU,27.53698630136986,27.0,2.0,10.63,67.73283160865475,Holder,Holder,Holder,Holder,Holder,Holder
1126,Cali,2022,2022-07-10,NC,1,R16,3,ZHOU_Yu,CHN,23.526027397260275,6.0,1.0,10.512,68.4931506849315,Holder,Holder,Holder,Holder,Holder,Holder
1127,Cali,2022,2022-07-10,NC,1,R16,3,RUIZ_TERAN_Juan,MEX,,26.0,2.0,10.753,66.95805821631173,Holder,Holder,Holder,Holder,Holder,Holder
1128,Cali,2022,2022-07-10,NC,1,R16,4,LANDERNEAU_Melvin,FRA,24.797260273972604,7.0,1.0,11.048,65.17016654598117,Holder,Holder,Holder,Holder,Holder,Holder
1129,Cali,2022,2022-07-10,NC,1,R16,4,KALOGEROPOULOS_Ioannis,GRE,28.512328767123286,25.0,2.0,11.275,63.85809312638581,Holder,Holder,Holder,Holder,Holder,Holder
1130,Cali,2022,2022-07-10,NC,1,R16,5,XUE_Chenxi,CHN,21.46301369863014,10.0,1.0,10.354,69.53834266949971,Holder,Holder,Holder,Holder,Holder,Holder
1131,Cali,2022,2022-07-10,NC,1,R16,5,MORENO_SANCHEZ_Jose,ESP,28.660273972602738,24.0,2.0,10.604,67.89890607317994,Holder,Holder,Holder,Holder,Holder,Holder
1132,Cali,2022,2022-07-10,NC,1,R16,6,WEBSTER_Sam,NZL,,11.0,1.0,10.383,69.34412019647502,Holder,Holder,Holder,Holder,Holder,Holder
1133,Cali,2022,2022-07-10,NC,1,R16,6,BOTTASSO_Leandro,ARG,,23.0,2.0,10.575999999999999,68.07866868381241,Holder,Holder,Holder,Holder,Holder,Holder
1134,Cali,2022,2022-07-10,NC,1,R16,7,RAMIREZ_MORALES_Santiago,COL,27.991780821917807,8.0,1.0,10.156,70.89405277668374,Holder,Holder,Holder,Holder,Holder,Holder
1135,Cali,2022,2022-07-10,NC,1,R16,7,HSIEH_Nien_Hsing,TPE,,22.0,2.0,10.517000000000001,68.46058762004373,Holder,Holder,Holder,Holder,Holder,Holder
1136,Cali,2022,2022-07-10,NC,1,R16,8,PONOMARYOV_Sergey,KAZ,24.252054794520546,16.0,1.0,10.369,69.43774713087086,Holder,Holder,Holder,Holder,Holder,Holder
1137,Cali,2022,2022-07-10,NC,1,R16,8,ANGSUTHASAWIT_Jai,THA,27.413698630136988,17.0,2.0,10.431,69.02502157031924,Holder,Holder,Holder,Holder,Holder,Holder
1138,Cali,2022,2022-07-10,NC,1,R16,9,VILAR_Lucas_Oscar,ARG,,15.0,1.0,10.686,67.3778775968557,Holder,Holder,Holder,Holder,Holder,Holder
1139,Cali,2022,2022-07-10,NC,1,R16,9,CHUGAY_Andrey,KAZ,22.493150684931507,18.0,2.0,10.713,67.20806496779615,Holder,Holder,Holder,Holder,Holder,Holder
1140,Cali,2022,2022-07-10,NC,1,R16,10,LIU_Qi,BDR,21.624657534246577,12.0,1.0,10.409,69.17090978960515,Holder,Holder,Holder,Holder,Holder,Holder
1141,Cali,2022,2022-07-10,NC,1,R16,10,LENDEL_Vasilijus,LTU,27.27123287671233,21.0,2.0,10.429,69.03825870169719,Holder,Holder,Holder,Holder,Holder,Holder
1142,Cali,2022,2022-07-10,NC,1,R16,11,DAKIN_Sam,NZL,,13.0,1.0,10.418,69.11115377231715,Holder,Holder,Holder,Holder,Holder,Holder
1143,Cali,2022,2022-07-10,NC,1,R16,11,MARTINEZ_CHORRO_Alejandro,ESP,24.134246575342466,20.0,2.0,10.536,68.3371298405467,Holder,Holder,Holder,Holder,Holder,Holder
1144,Cali,2022,2022-07-10,NC,1,R16,12,BROWNE_Kwesi,TTO,,14.0,1.0,10.416,69.12442396313364,Holder,Holder,Holder,Holder,Holder,Holder
1145,Cali,2022,2022-07-10,NC,1,R16,12,HEDGCOCK_James,CAN,20.663013698630138,19.0,2.0,10.452,68.88633754305395,Holder,Holder,Holder,Holder,Holder,Holder
1146,Cali,2022,2022-07-10,NC,1,R8,1,LAVREYSEN_Harrie,NED,25.339726027397262,2.0,1.0,10.231,70.37435245821523,Holder,Holder,Holder,Holder,Holder,Holder
1147,Cali,2022,2022-07-10,NC,1,R8,1,BROWNE_Kwesi,TTO,,14.0,2.0,10.599,67.93093688083782,Holder,Holder,Holder,Holder,Holder,Holder
1148,Cali,2022,2022-07-10,NC,1,R8,2,PAUL_Nicholas,TTO,23.81095890410959,1.0,1.0,10.082,71.41440190438405,Holder,Holder,Holder,Holder,Holder,Holder
1149,Cali,2022,2022-07-10,NC,1,R8,2,DAKIN_Sam,NZL,,13.0,2.0,10.226,70.40876197926852,Holder,Holder,Holder,Holder,Holder,Holder
1150,Cali,2022,2022-07-10,NC,1,R8,3,HOOGLAND_Jeffrey,NED,29.336986301369862,3.0,1.0,10.192,70.6436420722135,Holder,Holder,Holder,Holder,Holder,Holder
1151,Cali,2022,2022-07-10,NC,1,R8,3,LIU_Qi,BDR,21.624657534246577,12.0,2.0,10.416,69.12442396313364,Holder,Holder,Holder,Holder,Holder,Holder
1152,Cali,2022,2022-07-10,NC,1,R8,4,ORTEGA_FONTALVO_Cristian_David,COL,21.791780821917808,4.0,1.0,10.177,70.74776456716125,Holder,Holder,Holder,Holder,Holder,Holder
1153,Cali,2022,2022-07-10,NC,1,R8,4,VILAR_Lucas_Oscar,ARG,,15.0,2.0,10.221,70.44320516583504,Holder,Holder,Holder,Holder,Holder,Holder
1154,Cali,2022,2022-07-10,NC,1,R8,5,DÖRNBACH_Maximilian,GER,,5.0,1.0,10.205,70.55365017148456,Holder,Holder,Holder,Holder,Holder,Holder
1155,Cali,2022,2022-07-10,NC,1,R8,5,PONOMARYOV_Sergey,KAZ,24.252054794520546,16.0,2.0,10.245,70.27818448023426,Holder,Holder,Holder,Holder,Holder,Holder
1156,Cali,2022,2022-07-10,NC,1,R8,6,RAMIREZ_MORALES_Santiago,COL,27.991780821917807,8.0,1.0,10.078,71.44274657670174,Holder,Holder,Holder,Holder,Holder,Holder
1157,Cali,2022,2022-07-10,NC,1,R8,6,TJON_EN_FA_Jaïr,SUR,,9.0,2.0,10.149999999999999,70.93596059113301,Holder,Holder,Holder,Holder,Holder,Holder
1158,Cali,2022,2022-07-10,NC,1,R8,7,ZHOU_Yu,CHN,23.526027397260275,6.0,1.0,10.09,71.35777998017839,Holder,Holder,Holder,Holder,Holder,Holder
1159,Cali,2022,2022-07-10,NC,1,R8,7,WEBSTER_Sam,NZL,,11.0,2.0,10.134,71.04795737122558,Holder,Holder,Holder,Holder,Holder,Holder
1160,Cali,2022,2022-07-10,NC,1,R8,8,LANDERNEAU_Melvin,FRA,24.797260273972604,7.0,1.0,10.283,70.01847709812311,Holder,Holder,Holder,Holder,Holder,Holder
1161,Cali,2022,2022-07-10,NC,1,R8,8,XUE_Chenxi,CHN,21.46301369863014,10.0,2.0,10.299,69.90969997087096,Holder,Holder,Holder,Holder,Holder,Holder
1162,Cali,2022,2022-07-10,NC,1,QF,1,LAVREYSEN_Harrie,NED,25.339726027397262,2.0,1.0,10.259,70.18227897455893,Holder,Holder,Holder,Holder,Holder,Holder
1163,Cali,2022,2022-07-10,NC,1,QF,1,LANDERNEAU_Melvin,FRA,24.797260273972604,7.0,2.0,10.448,68.91271056661562,Holder,Holder,Holder,Holder,Holder,Holder
1164,Cali,2022,2022-07-10,NC,1,QF,2,PAUL_Nicholas,TTO,23.81095890410959,1.0,1.0,10.069,71.50660442943688,Holder,Holder,Holder,Holder,Holder,Holder
1165,Cali,2022,2022-07-10,NC,1,QF,2,ZHOU_Yu,CHN,23.526027397260275,6.0,2.0,10.719000000000001,67.17044500419814,Holder,Holder,Holder,Holder,Holder,Holder
1166,Cali,2022,2022-07-10,NC,1,QF,3,HOOGLAND_Jeffrey,NED,29.336986301369862,3.0,1.0,9.883,72.85237276130731,Holder,Holder,Holder,Holder,Holder,Holder
1167,Cali,2022,2022-07-10,NC,1,QF,3,RAMIREZ_MORALES_Santiago,COL,27.991780821917807,8.0,2.0,10.026,71.8132854578097,Holder,Holder,Holder,Holder,Holder,Holder
1168,Cali,2022,2022-07-10,NC,1,QF,4,ORTEGA_FONTALVO_Cristian_David,COL,21.791780821917808,4.0,1.0,10.086,71.38607971445568,Holder,Holder,Holder,Holder,Holder,Holder
